query_id,query,query_category,retriever,latency,rank,retrieval_score,score_type,filename,page,chunk_id,document_category,chunk_length,chunk_text
Q010,"What is GitLab's current mission, and how does it differ from its previous mission of ""everyone can contribute""?",multi_hop,HybridRRFRetriever,0.258880615234375,5,0.015384615384615385,hybrid_rrf,..\data\corpus\hiring\candidate-faq\_index.md,,6527,candidate-faq,463,"## What's it like to work at GitLab?

Our [mission](/handbook/company/mission/) makes it clear that we believe in a world where everyone can contribute. We make that possible at GitLab by [running our operations on our product](/handbook/people-group/) and staying aligned with our [values](/handbook/values/).

{{% details summary=""Explore the resources below for a deeper understanding of working at GitLab — one of the world's largest all-remote companies"" %}}"
Q011,"How should a team member submit an expense report after business travel, and what happens if the report is submitted more than 90 days after the purchase?",multi_hop,HybridRRFRetriever,0.35097217559814453,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\spending-company-money.md,,6413,finance,530,"1. File your expense report in a timely manner, as expense claims over 90 days from purchase date will not be reimbursed unless approved by your Manager.  The sooner it is submitted, the sooner you will get reimbursement.
1. If team members knowingly submit expenses for reimbursement for personal purchases that are not covered in the expense policy, this is a violation of our [Code of Business Conduct & Ethics](https://s204.q4cdn.com/984476563/files/doc_downloads/govdoc/GitLab-Code-of-Business-Conduct-Ethics-2024-06-25.pdf)."
Q011,"How should a team member submit an expense report after business travel, and what happens if the report is submitted more than 90 days after the purchase?",multi_hop,HybridRRFRetriever,0.35097217559814453,2,0.016129032258064516,hybrid_rrf,..\data\corpus\finance\accounting\_index.md,,5170,accounting,557,"1. Team members in a US expense policy will be automatically reimbursed through Navan after their report is ""final approved"" within 1-4 business days.
    - The team member must set up their bank account in Navan.
    - Once an team member is reimbursed, Navan will auto sync the payment to the expense record to mark the report as reimbursed.
    - This will feed into NetSuite to show the bill as fully paid as well.
1. Team memebers in a country paid through PEO will also receive expense reimbursement through their same payroll PEO payments each month."
Q011,"How should a team member submit an expense report after business travel, and what happens if the report is submitted more than 90 days after the purchase?",multi_hop,HybridRRFRetriever,0.35097217559814453,3,0.015873015873015872,hybrid_rrf,..\data\corpus\people-group\time-off-and-absence\leave-types.md,,9237,time-off-and-absence,135,- Leaves of more than 180 days: The team member must apply for reinstatement no more than 90 days after completion of military service.
Q011,"How should a team member submit an expense report after business travel, and what happens if the report is submitted more than 90 days after the purchase?",multi_hop,HybridRRFRetriever,0.35097217559814453,4,0.015625,hybrid_rrf,..\data\corpus\security\security-operations\trustandsafety\faq.md,,17754,trustandsafety,531,"### Report Abuse button(s)

{{% details summary=""What happens when I press the `Report Abuse` button or `Report Abuse dropdown?"" %}}

1. Using the `Report Abuse` or `Report Abuse to gitlab admin` button will open up a window where you can directly report a user for activity that is considered abusive or disruptive.
1. A member of our team will review your report and take appropriate action should the activity or content violate our terms of use.
{{% /details %}}

{{% details summary=""How do I use the `Report Abuse` form?"" %}}"
Q011,"How should a team member submit an expense report after business travel, and what happens if the report is submitted more than 90 days after the purchase?",multi_hop,HybridRRFRetriever,0.35097217559814453,5,0.015384615384615385,hybrid_rrf,..\data\corpus\people-group\time-off-and-absence\leave-types.md,,9236,time-off-and-absence,572,"- The team member gave the employer notice of the need for military leave,
- The team member was released under honorable conditions,
- The team member returned and applied for re-employment within the following time restrictions:
  - Leaves of less than 31 days: The team member must report to work on the first regularly scheduled work period following the completion of military service; no application is required.
  - Leaves of more than 31 days but less than 180 days: The team member must apply for reinstatement within 14 days after completion of military service."
Q012,"What should a traveler do if they feel unsafe traveling for work, and what travel restrictions exist for company-owned devices?",multi_hop,HybridRRFRetriever,0.2607910633087158,1,0.01639344262295082,hybrid_rrf,..\data\corpus\people-policies\_index.md,,9486,people-policies,439,"1. Do the research. Have some familiarity with the destination before you arrive. Check with your country's government department that provides advice for traveling overseas:
    - United States: check the State Department's website for country updates and enroll in a Traveler Program such as [Smart Traveler Enrollment Program (STEP)](https://mytravel.state.gov/s/step).
    - New Zealand: [Safe Travel](https://www.safetravel.govt.nz/)."
Q012,"What should a traveler do if they feel unsafe traveling for work, and what travel restrictions exist for company-owned devices?",multi_hop,HybridRRFRetriever,0.2607910633087158,2,0.016129032258064516,hybrid_rrf,..\data\corpus\finance\travel\_index.md,,6447,travel,692,"### Trade Compliance Considerations

Although GitLab is an all-remote company that encourages working from anywhere, some places are subject to trade control restrictions. For this reason, team members cannot take company-owned devices to or otherwise work from US-embargoed countries or regions under any circumstances. US-embargoed countries currently include Cuba, Iran, North Korea, and Syria and US-embargoed regions include the Crimea, Donetsk, and Luhansk regions of Ukraine; however, that list is subject to change without notice. Additionally, team members cannot take company-owned devices to or otherwise work from Russia or Belarus, which are also subject to various restrictions."
Q012,"What should a traveler do if they feel unsafe traveling for work, and what travel restrictions exist for company-owned devices?",multi_hop,HybridRRFRetriever,0.2607910633087158,3,0.015873015873015872,hybrid_rrf,..\data\corpus\company\culture\all-remote\guide\_index.md,,1055,guide,570,"## What not to do when implementing remote

An organization should not attempt to merely replicate the in-office/colocated experience, remotely.

Learn more about [what not to do when transitioning to remote, or moving towards remote](../what-not-to-do/).

## Working while traveling

Working remotely enables a tremendous amount of freedom, enabling team members to work from anywhere so long as there is a reliable internet connection.

Learn more about [optimizing comfort and efficiency when taking your office with you while traveling](../working-while-traveling/)."
Q012,"What should a traveler do if they feel unsafe traveling for work, and what travel restrictions exist for company-owned devices?",multi_hop,HybridRRFRetriever,0.2607910633087158,4,0.015625,hybrid_rrf,..\data\corpus\security\policies_and_standards\physical-security-standard-for-company-assets.md,,14260,policies_and_standards,439,"- [Secure your data during travel](/handbook/finance/travel/#secure-your-data-during-travels) ensuring that you are in a secure place and no-one can hear you when you are talking about restricted data, and locking your device when it is not in use.

- Do not bring company-owned devices to [embargoed countries](/handbook/sales/#export-control-classification-and-countries-we-do-not-do-business-in) without consulting the Legal Department."
Q012,"What should a traveler do if they feel unsafe traveling for work, and what travel restrictions exist for company-owned devices?",multi_hop,HybridRRFRetriever,0.2607910633087158,5,0.015384615384615385,hybrid_rrf,..\data\corpus\people-group\relocation.md,,8884,people-group,518,"#### Considerations for Short-Term Travel

GitLab is an all-remote company that allows it's team members to work from most places globally, however, some places are subject to trade control restrictions. For this reason, team members cannot take company-owned devices to or otherwise work from US-embargoed countries or regions under any circumstances. The U.S. embargoed country list includes but not limited to Cuba, Iran, North Korea, Syria, Russia, Belarus, and the Crimea, Donetsk, and Luhansk regions of Ukraine."
Q013,"What is the difference between spending company money using a personal credit card, a Navan physical card, and a purchase order?",single_hop,HybridRRFRetriever,0.25811100006103516,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\spending-company-money.md,,6417,finance,650,"1. Individual expenses that meet the expense policy on your personal credit card: Please see our [Global Travel and Expense Policy](/handbook/finance/expenses/) to see what we will reimburse and how to get reimbursement.
1. Individual expenses using a virtual card: Please see our [Global Travel and Expense Policy](/handbook/finance/expenses/).
1. Individual expenses using a Navan physical card. Please see our [Navan Physical Card Policy](/handbook/finance/accounts-payable/corp-credit-cards/).
1. Company expenses using a Coupa virtual card: [Coupa Virtual Card](/handbook/business-technology/enterprise-applications/guides/coupa-virtual-cards/)."
Q013,"What is the difference between spending company money using a personal credit card, a Navan physical card, and a purchase order?",single_hop,HybridRRFRetriever,0.25811100006103516,2,0.016129032258064516,hybrid_rrf,..\data\corpus\finance\accounts-payable\_index.md,,5303,accounts-payable,452,"- Please review the page on [Spending Company Money](/handbook/finance/spending-company-money/) to ensure that your spend is within GitLab's [Expense policy](/handbook/finance/expenses/).
- GitLab utilizes **Navan Travel** for all travel related Flights, Hotels, Train Travel and Vehicle Rental bookings and **Navan Expense** for all Employee reimbursable expenses.
- It also includes the preparation for **Navan Purchase Card** and **Physical Cards**."
Q013,"What is the difference between spending company money using a personal credit card, a Navan physical card, and a purchase order?",single_hop,HybridRRFRetriever,0.25811100006103516,3,0.015873015873015872,hybrid_rrf,..\data\corpus\finance\expenses.md,,5422,finance,401,"- Always bring a credit card with you when traveling for company business if you have one. Hotels will generally expect you to have a physical credit card to present upon check-in. This credit card will be kept on file for the duration of your stay. Even if your lodging was pre-paid by the company or by using a company credit card, the Hotel may still require a card to be on file for ""incidentals""."
Q013,"What is the difference between spending company money using a personal credit card, a Navan physical card, and a purchase order?",single_hop,HybridRRFRetriever,0.25811100006103516,4,0.015625,hybrid_rrf,..\data\corpus\finance\spending-company-money.md,,6414,finance,268,"## Policy Links and Resources

This table captures all of the links for different policies that are documented around using Company money. This includes information of when to use our expense tool Navan, when to use a virtual credit card and when to get a PO from Zip."
Q013,"What is the difference between spending company money using a personal credit card, a Navan physical card, and a purchase order?",single_hop,HybridRRFRetriever,0.25811100006103516,5,0.015384615384615385,hybrid_rrf,..\data\corpus\finance\travel\sponsored.md,,6473,travel,650,"1. Always bring a credit card with you when traveling for company business if you have one.
1. Hotels will generally expect you to have a physical credit card to present upon check-in. This credit card will be kept on file for the duration of your stay. Even if your lodging was pre-paid by the company, the hotel may still require a card to be on file for ""incidentals"".
1. If you incur any work-travel related expenses (on your personal card or a GitLab company card), please make sure to save the original receipt.
1. When your trip is complete, please file an expense report via Navan Expense or include the receipts on your next monthly invoice."
Q014,"What happens during the quarterly earnings process, and which teams are primarily responsible for preparing the earnings release?",single_hop,HybridRRFRetriever,0.23602604866027832,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\investor-relations.md,,5811,finance,506,"## Quarterly Earnings Process

As a public company we share financial results publicly after the close of each fiscal quarter or fiscal year. The key deliverables for each earnings cycle are:

- Earnings press release summarizing business & financial results, providing guidance
- Earnings call with prepared remarks by CEO and CFO followed by Q&A with sellside analysts
- Updated investor presentation , webcast, transcript, posted to ir.gitlab.com
- File required forms with the SEC, e.g. 10-Q, 10-K, 8-K"
Q014,"What happens during the quarterly earnings process, and which teams are primarily responsible for preparing the earnings release?",single_hop,HybridRRFRetriever,0.23602604866027832,2,0.016129032258064516,hybrid_rrf,..\data\corpus\company\gitlab-all-company-meetings.md,,2857,company,392,"## Post-Earnings Recap & AMA

Held the week of our quarterly Earnings Call, the Post-Earnings Recap & AMA is an opportunity for team members to ask questions related to our Financial Results.

For more information about our quarterly Earnings process, visit the [Investor Relations Handbook page](/handbook/finance/investor-relations/).

The Post-Earnings Recap & AMA is a Finance initiative."
Q014,"What happens during the quarterly earnings process, and which teams are primarily responsible for preparing the earnings release?",single_hop,HybridRRFRetriever,0.23602604866027832,3,0.015873015873015872,hybrid_rrf,..\data\corpus\finance\readmes\yao-chew.md,,6402,readmes,213,"## My Role

1. I head up Investor Relations. I am the primary point of contact for public investors, craft and manage GitLab’s Equity Narrative, and handle a lot of our quarterly earnings and post earnings process"
Q014,"What happens during the quarterly earnings process, and which teams are primarily responsible for preparing the earnings release?",single_hop,HybridRRFRetriever,0.23602604866027832,4,0.015625,hybrid_rrf,..\data\corpus\company\gitlab-all-company-meetings.md,,2845,company,491,"## Timing

Timing of team member touchpoints:

- [Earnings Call](/handbook/finance/investor-relations/#quarterly-earnings-process) (first half of the second month of the quarter): Public call that team members are invited to attend
- [Post-Earnings Recap & AMA](#post-earnings-recap--ama) (immediately following earnings): A 25 minute private AMA occurring after Earnings
- [Assembly](/handbook/people-group/employment-branding/people-communications/#gitlab-assembly) (start of each quarter)"
Q014,"What happens during the quarterly earnings process, and which teams are primarily responsible for preparing the earnings release?",single_hop,HybridRRFRetriever,0.23602604866027832,5,0.015384615384615385,hybrid_rrf,..\data\corpus\finance\investor-relations.md,,5817,finance,544,"1. Financials and metrics close
1. Accounting and FP&A provide summaries of quarterly results for inclusion into all deliverables
1. CFO, IR, FP&A, and Accounting discuss key financial & metrics trends for inclusion into the script and Q&A. FP&A ships CFO metrics briefing pack
1. Corporate Communications team issues the press release announcing the earnings date and webcast information
1. Once this press release is published, IR will contact sell side research analysts to schedule callbacks following the conclusion of the earnings webcast"
Q015,How do GitLab's transparency values interact with investor relations and quarterly earnings communications?,multi_hop,HybridRRFRetriever,0.17692041397094727,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\readmes\yao-chew.md,,6402,readmes,213,"## My Role

1. I head up Investor Relations. I am the primary point of contact for public investors, craft and manage GitLab’s Equity Narrative, and handle a lot of our quarterly earnings and post earnings process"
Q015,How do GitLab's transparency values interact with investor relations and quarterly earnings communications?,multi_hop,HybridRRFRetriever,0.17692041397094727,2,0.016129032258064516,hybrid_rrf,..\data\corpus\company\gitlab-all-company-meetings.md,,2857,company,392,"## Post-Earnings Recap & AMA

Held the week of our quarterly Earnings Call, the Post-Earnings Recap & AMA is an opportunity for team members to ask questions related to our Financial Results.

For more information about our quarterly Earnings process, visit the [Investor Relations Handbook page](/handbook/finance/investor-relations/).

The Post-Earnings Recap & AMA is a Finance initiative."
Q015,How do GitLab's transparency values interact with investor relations and quarterly earnings communications?,multi_hop,HybridRRFRetriever,0.17692041397094727,3,0.015873015873015872,hybrid_rrf,..\data\corpus\finance\financial-planning-and-analysis\_index.md,,5574,financial-planning-and-analysis,264,"#### Quarterly Earnings Process

As a public company we share financial results publicly after the close of each fiscal quarter or fiscal year. The purpose, timeline, and deliverables can be found on our Investor Relations page [here](../investor-relations/).

---"
Q015,How do GitLab's transparency values interact with investor relations and quarterly earnings communications?,multi_hop,HybridRRFRetriever,0.17692041397094727,4,0.015625,hybrid_rrf,..\data\corpus\company\gitlab-all-company-meetings.md,,2845,company,491,"## Timing

Timing of team member touchpoints:

- [Earnings Call](/handbook/finance/investor-relations/#quarterly-earnings-process) (first half of the second month of the quarter): Public call that team members are invited to attend
- [Post-Earnings Recap & AMA](#post-earnings-recap--ama) (immediately following earnings): A 25 minute private AMA occurring after Earnings
- [Assembly](/handbook/people-group/employment-branding/people-communications/#gitlab-assembly) (start of each quarter)"
Q015,How do GitLab's transparency values interact with investor relations and quarterly earnings communications?,multi_hop,HybridRRFRetriever,0.17692041397094727,5,0.015384615384615385,hybrid_rrf,..\data\corpus\company\being-a-public-company.md,,600,company,463,"1. Building out a fulsome compliance program which includes: securities law trainings, communications policies, handbook adjustments, required policies such as insider / [trading window](/handbook/finance/investor-relations/#trading-window)
1. Maintaining a high degree of [transparency](/handbook/values/#transparency) that we believe increases contributions and makes collaboration easier. This is a core value and may result in higher than expected volatility."
Q016,"If someone participates in the CFO Shadow Program, what confidentiality requirements and trading restrictions apply?",multi_hop,HybridRRFRetriever,0.19832730293273926,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\growth-and-development\cfo-shadow-program.md,,5733,growth-and-development,671,"The CFO Shadow program consists of a 1 or 2 week rotation, depending on the CFO's availability, where the shadow attends nearly all meetings with the CFO on Tuesday, Wednesday, and Thursday typically. If 2 consecutive weeks are available, the CFO shadow can apply to be scheduled for both weeks. Meetings are all-remote, so the program does not require travel, and meetings are conducted in regular business hours in Eastern Standard Time.  Shadows should work with their managers to treat the Tues-Thurs of both weeks that they are participating in the program as time away from their day-to-day role so that they are able to focus primarily on the CFO Shadow experience"
Q016,"If someone participates in the CFO Shadow Program, what confidentiality requirements and trading restrictions apply?",multi_hop,HybridRRFRetriever,0.19832730293273926,2,0.016129032258064516,hybrid_rrf,..\data\corpus\finance\growth-and-development\_index.md,,5717,growth-and-development,685,"In FY23Q1, we are implementing a CFO Shadow Program which will initially by available to Finance Division team members. The CFO Shadow Program will be modeled off of the [CEO Shadow Program](/handbook/ceo/shadow#eligibility) which has proven to be a differentiated and impactful development opportunity for GitLab team members. The goal of the CFO Shadow Program is to extend that opportunity to team members with an interest and background in Business and/or Finance who are interested in learning more about what it means to be a CFO at a publicly traded company. The exposure from this experience is intended to support both the long and short term career development of the shadow."
Q016,"If someone participates in the CFO Shadow Program, what confidentiality requirements and trading restrictions apply?",multi_hop,HybridRRFRetriever,0.19832730293273926,3,0.015873015873015872,hybrid_rrf,..\data\corpus\finance\growth-and-development\_index.md,,5718,growth-and-development,389,"The CFO Shadow Program is a rotation that runs over the course of 2 weeks, with the shadow attending meetings with the CFO for 3 days per week (Tuesday - Thursday) during each week (aligned with EST). More information about the program logistics can be found in our [CFO Shadow Program page](/handbook/finance/growth-and-development/cfo-shadow-program/)

**Training Aligned to GitLab L&D**"
Q016,"If someone participates in the CFO Shadow Program, what confidentiality requirements and trading restrictions apply?",multi_hop,HybridRRFRetriever,0.19832730293273926,4,0.015625,hybrid_rrf,..\data\corpus\security\security-shadow-sec-eng-res.md,,17783,security,653,"---
title: ""Security Shadow: Product Security""
---

Completion of each course you will receive a certificate. At the completion of all 3 courses your name will be recognized on this page.

## Restrictions

Please keep in mind that there are [some restrictions](/handbook/security/transparency-by-default/#restricted-security-only-or-other-restrictions-imposed) on what can and cannot be shared as part of the shadow program, particularly related to high severity vulnerabilities or incidents.

For example if a shadow is watching an AppSec team member triage HackerOne issues and a High or Critical vulnerability is reported, the shadow call should end."
Q016,"If someone participates in the CFO Shadow Program, what confidentiality requirements and trading restrictions apply?",multi_hop,HybridRRFRetriever,0.19832730293273926,5,0.015384615384615385,hybrid_rrf,..\data\corpus\finance\growth-and-development\cfo-shadow-program.md,,5736,growth-and-development,678,"### Confidentiality

Participating in the shadow program is a privilege where you will be exposed to confidential information. This is underpinned by trust in the shadows to honor the confidentiality of topics being discussed and information shared. The continuation of this program is entirely dependent on shadows past, present, and future honoring this trust placed in them. Please be aware that the role of CFO Shadow will place you on the Designated Insider list for that quarter. You will need to request pre-clearance to trade during the open window. More info on the Designated Insider list and pre-clearance can be found [here](/handbook/legal/publiccompanyresources/)."
Q017,"How does the CFO Shadow Program prepare participants before they begin shadowing, and what responsibilities do they have during meetings?",single_hop,HybridRRFRetriever,0.31845641136169434,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\growth-and-development\cfo-shadow-program.md,,5733,growth-and-development,671,"The CFO Shadow program consists of a 1 or 2 week rotation, depending on the CFO's availability, where the shadow attends nearly all meetings with the CFO on Tuesday, Wednesday, and Thursday typically. If 2 consecutive weeks are available, the CFO shadow can apply to be scheduled for both weeks. Meetings are all-remote, so the program does not require travel, and meetings are conducted in regular business hours in Eastern Standard Time.  Shadows should work with their managers to treat the Tues-Thurs of both weeks that they are participating in the program as time away from their day-to-day role so that they are able to focus primarily on the CFO Shadow experience"
Q017,"How does the CFO Shadow Program prepare participants before they begin shadowing, and what responsibilities do they have during meetings?",single_hop,HybridRRFRetriever,0.31845641136169434,2,0.016129032258064516,hybrid_rrf,..\data\corpus\finance\growth-and-development\_index.md,,5718,growth-and-development,389,"The CFO Shadow Program is a rotation that runs over the course of 2 weeks, with the shadow attending meetings with the CFO for 3 days per week (Tuesday - Thursday) during each week (aligned with EST). More information about the program logistics can be found in our [CFO Shadow Program page](/handbook/finance/growth-and-development/cfo-shadow-program/)

**Training Aligned to GitLab L&D**"
Q017,"How does the CFO Shadow Program prepare participants before they begin shadowing, and what responsibilities do they have during meetings?",single_hop,HybridRRFRetriever,0.31845641136169434,3,0.015873015873015872,hybrid_rrf,..\data\corpus\finance\growth-and-development\cfo-shadow-program.md,,5744,growth-and-development,292,"- Like all meetings at GitLab, meetings will begin promptly, regardless of the shadows' attendance.
- The CFO's Staff EBA will ask external people if they are comfortable with the shadows joining prior to the scheduled meeting, and will share a link to the CFO shadow page to provide context."
Q017,"How does the CFO Shadow Program prepare participants before they begin shadowing, and what responsibilities do they have during meetings?",single_hop,HybridRRFRetriever,0.31845641136169434,4,0.015625,hybrid_rrf,..\data\corpus\security\security-shadow.md,,17806,security,519,"## Shadow Program Time Commitment and Structure

The time commitment for the Shadow program is 4-6 weeks for 2-4 hours per week. The Shadow mentor will be responsible for:

- Developing a shadow agenda
- Determining specific topics to be covered during the shadow experience
- Selecting appropriate activities and meetings for the participant to participate in
- Providing guidance and answering questions throughout the program

While each participating department will have a customized agenda, all participants will:"
Q017,"How does the CFO Shadow Program prepare participants before they begin shadowing, and what responsibilities do they have during meetings?",single_hop,HybridRRFRetriever,0.31845641136169434,5,0.015384615384615385,hybrid_rrf,..\data\corpus\finance\growth-and-development\cfo-shadow-program.md,,5739,growth-and-development,610,"### Practice your introduction

It's important that you represent yourself correctly when joining meetings, both internally and externally. You can introduce yourself by stating your name, your normal title, and then by stating that you are in the CFO Shadow Program. The stated purpose should be to give participants an overview of the finance function at GitLab. You will update your Zoom name to include ""CFO-Shadow"" to provide clarity for why you are joining calls.

It will be helpful to read more about introductions related to the [CEO Shadow Program here](/handbook/ceo/shadow#ceo-shadow-introductions)"
Q018,"How are employee expenses reimbursed, and how does the reimbursement process differ for US employees versus non-US employees?",single_hop,HybridRRFRetriever,0.31050729751586914,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\accounting\_index.md,,5171,accounting,606,"- **Please Note:**  The timing of reimbursement can vary if you are being reimbursed directly from payroll, CXC, SafeGuard, Global PEO, Remote and/or iiPay.
    - More information on the timing of payouts can be found [here](https://internal.gitlab.com/handbook/finance/expenses/#44-reimbursement-payout-timelines)
1. All non-US GitLab entities will be reimbursed through their respective payroll provider or paid directly through GitLab's Accounts Payable (AP) department with the normal weekly payment run.
    - Expense report must have been ""final approved"" no later than EOD Tuesday of that same week."
Q018,"How are employee expenses reimbursed, and how does the reimbursement process differ for US employees versus non-US employees?",single_hop,HybridRRFRetriever,0.31050729751586914,2,0.016129032258064516,hybrid_rrf,..\data\corpus\people-group\offboarding\faq.md,,8285,offboarding,674,"### When do I submit my final reimbursable expenses?

Please create your final expense report in Navan (for employees), OR, please file any outstanding expenses with your final invoice (for contractors), so these can be reimbursed to you in a timely manner. We ask that you submit these at least one week before your departure date.

### How do I submit reimbursable expenses if I don't have a GitLab access to Navan?

Please follow the process as listed on the Expense Handbook [page](https://internal.gitlab.com/handbook/finance/expenses/#expense-reimbursement-for-terminated-team-members). For any queries regarding final expenses, please send an email to `ap@gitlab.com`"
Q018,"How are employee expenses reimbursed, and how does the reimbursement process differ for US employees versus non-US employees?",single_hop,HybridRRFRetriever,0.31050729751586914,3,0.015873015873015872,hybrid_rrf,..\data\corpus\total-rewards\stock-options.md,,18757,total-rewards,637,"## Stock Options

In the past at GitLab, we have given equity grants in the form of Incentive Stock Options (ISOs) and Non-Qualified Stock Options (NQs). It's called an option because you have the option to    buy GitLab stock, subject to vesting terms, at the exercise price provided at the time of grant.

The difference in these two types of grants are, generally, as follows:

- ISOs are issued to US employees and carry a special form of tax treatment recognized by the US Internal Revenue Service (IRS).
- NQs are granted to contractors and non-US employees.

GitLab is not giving equity grants in the form of options at this time."
Q018,"How are employee expenses reimbursed, and how does the reimbursement process differ for US employees versus non-US employees?",single_hop,HybridRRFRetriever,0.31050729751586914,4,0.015625,hybrid_rrf,..\data\corpus\company\culture\all-remote\onboarding.md,,1566,all-remote,304,"### How is onboarding a remote employee different from an office employee?

Because remote onboarding is mostly self-guided, the real-time face-to-face ability for new employees to ask questions does not exist. Knowing this, we've created some important reminders for onboarding remote employees such as:"
Q018,"How are employee expenses reimbursed, and how does the reimbursement process differ for US employees versus non-US employees?",single_hop,HybridRRFRetriever,0.31050729751586914,5,0.015384615384615385,hybrid_rrf,..\data\corpus\people-group\learning-and-development\growth-and-development\_index.md,,7998,growth-and-development,402,"These expenses are funded from the requestor's department Travel & Expense budget, not from the G&D allocation.

#### 50% upfront reimbursement

All requests may use the split disbursement option when applicable:

- 50% of the approved opportunity cost can be reimbursed after payment
- the remaining 50% can be reimbursed upon completion

This option does not apply to travel, hotel, or meal expenses."
Q019,"If a team member purchases goods on behalf of GitLab, what approvals and procurement steps are required before Accounts Payable processes the invoice?",multi_hop,HybridRRFRetriever,0.3751561641693115,1,0.01639344262295082,hybrid_rrf,..\data\corpus\finance\accounting\_index.md,,5128,accounting,281,"## Procure to Pay

Procure to pay is the process of requisitioning, purchasing, receiving, paying for and accounting for goods and services. It includes the following sub processes of both the [Procurement](../procurement/) and [Accounts Payable](../accounts-payable/) departments:"
Q019,"If a team member purchases goods on behalf of GitLab, what approvals and procurement steps are required before Accounts Payable processes the invoice?",multi_hop,HybridRRFRetriever,0.3751561641693115,2,0.016129032258064516,hybrid_rrf,..\data\corpus\finance\accounting\_index.md,,5178,accounting,657,"If further approval is not required, then proceed to the Procurement [""What are you buying"" page](/handbook/finance/procurement/#the-procurement-process) for further instructions on the purchasing process at GitLab. Once those procedures are complete, have your vendor send their invoice to Accounts Payable: *ap@gitlab.com*.  Most importantly, the team member making the purchase request is ultimately responsible for final review and approval of the invoices. Final review and approval are critical process controls that help ensure we do not make erroneous payments to vendors. All original invoices and payment receipts must be sent to Accounts Payable."
Q019,"If a team member purchases goods on behalf of GitLab, what approvals and procurement steps are required before Accounts Payable processes the invoice?",multi_hop,HybridRRFRetriever,0.3751561641693115,3,0.015873015873015872,hybrid_rrf,..\data\corpus\finance\procurement\_index.md,,5955,procurement,394,"## The Procurement Process

Anytime a group of suppliers are being evaluated for services/goods or a purchase is being made on behalf of GitLab that does not qualify as a [personal expense](/handbook/finance/expenses/) or meet the list of [exceptions](#what-are-the-exceptions-to-the-po-policy), Procurement must be engaged BEFORE a purchase and/or work can begin. Start the Procurement Process"
Q019,"If a team member purchases goods on behalf of GitLab, what approvals and procurement steps are required before Accounts Payable processes the invoice?",multi_hop,HybridRRFRetriever,0.3751561641693115,4,0.015625,hybrid_rrf,..\data\corpus\finance\accounting\_index.md,,5148,accounting,515,"#### Rejecting an Invoice in Coupa

The invoice rejection process in Coupa allows the Accounts Payable team to make adjustments on invoices before restarting approvals, continuing approvals or disputing the invoice back to the supplier. This is an internal status that suppliers cannot see indicating that an approver or approval group rejected the invoice. Comments are required when rejecting an invoice - please provide as much detail/information as possible.

#### Manually Entering a Bill (invoice) in NetSuite"
Q019,"If a team member purchases goods on behalf of GitLab, what approvals and procurement steps are required before Accounts Payable processes the invoice?",multi_hop,HybridRRFRetriever,0.3751561641693115,5,0.015384615384615385,hybrid_rrf,..\data\corpus\finance\accounting\_index.md,,5146,accounting,634,"{{% panel header=""**Top information to verify before approving an invoice**"" header-bg=""green"" %}}

- Verify invoice copy is attached
- Verify correct PO is matched
- Verify coding (Billing) is correct
- Verify service date is entered and correct
- Verify tag/class is entered (if applicable)
- Verify invoice total is correct

If there are issues with any of the above items, please tag `@Accounts Payable Approval Group` in the Comments section with details.
{{% /panel %}}

#### Disputing an Invoice in Coupa

The invoice dispute process in Coupa enables the Accounts Payable team to request corrections on invoices from suppliers."
Q020,How do GitLab's expense policies encourage responsible spending while still supporting employee learning and professional development?,multi_hop,HybridRRFRetriever,0.2714202404022217,1,0.01639344262295082,hybrid_rrf,..\data\corpus\people-group\learning-and-development\hone.md,,8047,learning-and-development,592,"## Frequently Asked Questions

### How is this different from Elevate?

While Hone is the platform partner for both initiatives, this partnership provides broader access to professional development content beyond the structured Elevate program. Elevate remains our core leadership development program, while this partnership offers additional flexible learning opportunities.

### Do I need to complete specific courses?

The H1 and H2 programs have specific focus areas we encourage all people leaders to complete. Beyond these, you can choose courses that align with your development goals."
Q020,How do GitLab's expense policies encourage responsible spending while still supporting employee learning and professional development?,multi_hop,HybridRRFRetriever,0.2714202404022217,2,0.016129032258064516,hybrid_rrf,..\data\corpus\people-group\learning-and-development\growth-and-development\tax.md,,8038,growth-and-development,630,"| Brazil | Academic study, Your 4th Trimester Coaching, Professional coaching, English language courses, Professional development/ certification/ licenses, Professional dues/ membership    Workshops and Conferences, Self-service learning (LinkedIn Learning, Coursera, othera)  | Any of the items below can not be taxable if it is just sent as expense reimbursement. If the requirement is to advance an amount for reimbursement, it would be required to invoice the amount first, and when the employee requires to but any item, the ICE will make the deposit so the employee can buy and in the moment sends the vouchers to the ICE. |"
